Id,Label,Source,Target,Weight,Season
,,BRONN,EDMURE,3.0,6.0
,,CATELYN,NED,3.0,6.0
,,CATELYN,SANSA,3.0,6.0
,,CERSEI,IZEMBARO,3.0,6.0
,,CERSEI,TYRION,3.0,6.0
,,CLARENZO,MARGAERY,3.0,6.0
,,DAENERYS,RED_PRIEST,3.0,6.0
,,DAVOS,GLOVER,3.0,6.0
,,DAVOS,HARALD,3.0,6.0
,,DAVOS,SHIREEN,3.0,6.0
,,DICKON,RANDYLL,3.0,6.0
,,DIM_DALBA,WUN_WUN,3.0,6.0
,,DOM,VALA,3.0,6.0
,,DORAN,OBERYN,3.0,6.0
,,EDDISON_TOLLETT,WUN_WUN,3.0,6.0
,,GLOVER,SANSA,3.0,6.0
,,HARALD,JON,3.0,6.0
,,HARALD,SANSA,3.0,6.0
,,HARALD,SMALLJON,3.0,6.0
,,HARALD,TORMUND,3.0,6.0
,,HIGH_SPARROW,KEVAN,3.0,6.0
,,HODOR,NED,3.0,6.0
,,HOWLAND,THREE_EYED_RAVEN,3.0,6.0
,,IZEMBARO,JOFFREY,3.0,6.0
,,IZEMBARO,NED,3.0,6.0
,,IZEMBARO,TYWIN,3.0,6.0
,,JAIME,PODRICK,3.0,6.0
,,JAIME,PYCELLE,3.0,6.0
,,JAIME,SANSA,3.0,6.0
,,JEOR,JON,3.0,6.0
,,JOFFREY,MARGAERY,3.0,6.0
,,JON,OTHELL_YARWYCK,3.0,6.0
,,JON,ROOSE_BOLTON,3.0,6.0
,,JORAH,LHAZAREEN_WOMAN,3.0,6.0
,,KEVAN,LORAS,3.0,6.0
,,KEVAN,MACE,3.0,6.0
,,LEM,THOROS,3.0,6.0
,,LITTLE_SAM,TALLA,3.0,6.0
,,LORAS,MACE,3.0,6.0
,,LYANNA,THREE_EYED_RAVEN,3.0,6.0
,,LYANNA_MORMONT,RAMSAY,3.0,6.0
,,LYANNA_MORMONT,TORMUND,3.0,6.0
,,MACE,PYCELLE,3.0,6.0
,,MANDERLY,ROBB,3.0,6.0
,,MARGAERY,TYRION,3.0,6.0
,,NED,OLD_NAN,3.0,6.0
,,NED,RAMSAY,3.0,6.0
,,OLENNA,PYCELLE,3.0,6.0
,,OLENNA,TOMMEN,3.0,6.0
,,OLENNA,TYENE,3.0,6.0
,,RAZDAL,VARYS,3.0,6.0
,,RED_PRIEST,VARYS,3.0,6.0
,,ROBB,ROBETT,3.0,6.0
,,ROOSE_BOLTON,SMALLJON,3.0,6.0
,,ROOSE_BOLTON,WALDA,3.0,6.0
,,SANSA,STANNIS,3.0,6.0
,,SMALLJON,WUN_WUN,3.0,6.0
,,AREO,MAESTER_DORNE,2.0,6.0
,,ARYA,NED,2.0,6.0
,,ARYA,RICKON,2.0,6.0
,,ARYA,ROBERT,2.0,6.0
,,BELICHO,DAENERYS,2.0,6.0
,,BELICHO,VARYS,2.0,6.0
,,BENJEN,RODRIK,2.0,6.0
,,BIANCA,MARGAERY,2.0,6.0
,,BOBONO,MARGAERY,2.0,6.0
,,BOWEN_MARSH,OTHELL_YARWYCK,2.0,6.0
,,BRAN,HOWLAND,2.0,6.0
,,BRAN,JAQEN,2.0,6.0
,,BRAN,OLD_NAN,2.0,6.0
,,BRAN,RODRIK,2.0,6.0
,,BRAN,SANSA,2.0,6.0
,,BRONN,BRYNDEN,2.0,6.0
,,BRONN,WALDER,2.0,6.0
,,BRYNDEN,MINISA,2.0,6.0
,,CAMELLO,NED,2.0,6.0
,,CAMELLO,SANSA,2.0,6.0
,,CAMELLO,TYRION,2.0,6.0
,,CATELYN,EDMURE,2.0,6.0
,,CATELYN,ROBB,2.0,6.0
,,CERSEI,ROBERT,2.0,6.0
,,CERSEI,SON_OF_EDMURE,2.0,6.0
,,CERSEI,VARYS,2.0,6.0
,,CLARENZO,ROBERT,2.0,6.0
,,DAARIO,DOSH_KHALEEN_LEADER,2.0,6.0
,,DAARIO,KHAL_MORO,2.0,6.0
,,DAENERYS,VALA,2.0,6.0
,,DAVOS,DIM_DALBA,2.0,6.0
,,DAVOS,OTHELL_YARWYCK,2.0,6.0
,,DAVOS,RICKON,2.0,6.0
,,DAVOS,ROBETT,2.0,6.0
,,DICKON,MELESSA,2.0,6.0
,,DICKON,TALLA,2.0,6.0
,,DIM_DALBA,SANSA,2.0,6.0
,,DOSH_KHALEEN_LEADER,JORAH,2.0,6.0
,,EDDISON_TOLLETT,OTHELL_YARWYCK,2.0,6.0
,,EDMURE,HOSTER,2.0,6.0
,,EDMURE,SON_OF_EDMURE,2.0,6.0
,,ELLARIA,MAESTER_DORNE,2.0,6.0
,,ELLARIA,NYMERIA,2.0,6.0
,,ELLARIA,OBARA,2.0,6.0
,,ELLARIA,OBERYN,2.0,6.0
,,FLYNN,LEM,2.0,6.0
,,FLYNN,MORGAN,2.0,6.0
,,FLYNN,RAY,2.0,6.0
,,GLOVER,ROBB,2.0,6.0
,,GLOVER,ROBETT,2.0,6.0
,,GREY_WORM,THEON,2.0,6.0
,,GREY_WORM,YARA,2.0,6.0
,,HARALD,LYANNA_MORMONT,2.0,6.0
,,HODOR,OLD_NAN,2.0,6.0
,,IZEMBARO,ROBERT,2.0,6.0
,,IZEMBARO,SANSA,2.0,6.0
,,IZEMBARO,TYRION,2.0,6.0
,,JAIME,LORAS,2.0,6.0
,,JAIME,ROBB,2.0,6.0
,,JAIME,TYRION,2.0,6.0
,,JON,THEON,2.0,6.0
,,JORAH,KHAL_MORO,2.0,6.0
,,KEVAN,QYBURN,2.0,6.0
,,KRAZNYS_MO_NAKLOZ,MISSANDEI,2.0,6.0
,,LADY_CRANE,MARGAERY,2.0,6.0
,,LADY_CRANE,ROBERT,2.0,6.0
,,LADY_CRANE,TYWIN,2.0,6.0
,,LADY_CRANE,WAIF,2.0,6.0
,,LANCEL,MACE,2.0,6.0
,,LANCEL,QYBURN,2.0,6.0
,,LANCEL,SEPTA_UNELLA,2.0,6.0
,,LEM,MORGAN,2.0,6.0
,,LITTLE_SAM,RANDYLL,2.0,6.0
,,LITTLEFINGER,RAMSAY,2.0,6.0
,,LITTLEFINGER,SMALLJON,2.0,6.0
,,LITTLEFINGER,WUN_WUN,2.0,6.0
,,LYANNA_MORMONT,MANDERLY,2.0,6.0
,,LYANNA_MORMONT,SMALLJON,2.0,6.0
,,MAESTER_AEMON,SAM,2.0,6.0
,,MAESTER_DORNE,TYENE,2.0,6.0
,,MAESTER_WOLKAN,ROOSE_BOLTON,2.0,6.0
,,MANCE,TORMUND,2.0,6.0
,,MARGAERY,SANSA,2.0,6.0
,,MEERA,OLD_NAN,2.0,6.0
,,MELISANDRE,OLLY,2.0,6.0
,,MELISANDRE,OTHELL_YARWYCK,2.0,6.0
,,MELISANDRE,PODRICK,2.0,6.0
,,MELISANDRE,RAMSAY,2.0,6.0
,,MISSANDEI,THEON,2.0,6.0
,,MISSANDEI,YARA,2.0,6.0
,,MORGAN,RAY,2.0,6.0
,,NED,ROBB,2.0,6.0
,,NED,ROBERT,2.0,6.0
,,NED,ROBETT,2.0,6.0
,,NED,RODRIK,2.0,6.0
,,NED,TYRION,2.0,6.0
,,NYMERIA,TYENE,2.0,6.0
,,OBARA,TYENE,2.0,6.0
,,OLD_NAN,THREE_EYED_RAVEN,2.0,6.0
,,OLLY,OTHELL_YARWYCK,2.0,6.0
,,OSHA,SMALLJON,2.0,6.0
,,OTHELL_YARWYCK,TORMUND,2.0,6.0
,,QYBURN,VARYS,2.0,6.0
,,RICKON,TORMUND,2.0,6.0
,,RICKON,WUN_WUN,2.0,6.0
,,ROBB,WALDER,2.0,6.0
,,ROBIN,SANSA,2.0,6.0
,,SANSA,TYWIN,2.0,6.0
,,SANSA,YOHN_ROYCE,2.0,6.0
,,STANNIS,VARYS,2.0,6.0
,,THEON,VARYS,2.0,6.0
,,TYRION,TYWIN,2.0,6.0
,,VARYS,YARA,2.0,6.0
,,VARYS,YEZZAN,2.0,6.0
,,DAENERYS,TYRION,179.0,7.0
,,DAENERYS,JON,178.0,7.0
,,CERSEI,JAIME,172.0,7.0
,,ARYA,SANSA,156.0,7.0
,,JON,TYRION,107.0,7.0
,,LITTLEFINGER,SANSA,107.0,7.0
,,DAVOS,JON,92.0,7.0
,,BRONN,JAIME,85.0,7.0
,,JON,SANSA,79.0,7.0
,,MARWYN,SAM,75.0,7.0
,,CERSEI,TYRION,74.0,7.0
,,DAENERYS,VARYS,65.0,7.0
,,BERIC,HOUND,63.0,7.0
,,JON,JORAH,59.0,7.0
,,HOUND,THOROS,57.0,7.0
,,HOUND,TORMUND,57.0,7.0
,,DAVOS,GENDRY,55.0,7.0
,,JON,TORMUND,50.0,7.0
,,DAVOS,TYRION,46.0,7.0
,,TYRION,VARYS,45.0,7.0
,,BRAN,SANSA,44.0,7.0
,,CERSEI,QYBURN,44.0,7.0
,,BERIC,JON,41.0,7.0
,,CERSEI,EURON,38.0,7.0
,,CERSEI,TYCHO,37.0,7.0
,,JAIME,OLENNA,37.0,7.0
,,JON,MISSANDEI,36.0,7.0
,,DAENERYS,MISSANDEI,35.0,7.0
,,JON,THEON,35.0,7.0
,,DAENERYS,JORAH,34.0,7.0
,,JAIME,TYRION,34.0,7.0
,,ARYA,HOT_PIE,33.0,7.0
,,CERSEI,DAENERYS,33.0,7.0
,,CERSEI,MOUNTAIN,33.0,7.0
,,DAENERYS,DAVOS,33.0,7.0
,,JAIME,RANDYLL,33.0,7.0
,,DAVOS,MISSANDEI,31.0,7.0
,,GREY_WORM,MISSANDEI,31.0,7.0
,,MISSANDEI,TYRION,31.0,7.0
,,BERIC,THOROS,30.0,7.0
,,GENDRY,JON,30.0,7.0
,,BRIENNE,SANSA,29.0,7.0
,,BERIC,TORMUND,27.0,7.0
,,HOUND,JON,27.0,7.0
,,JORAH,SAM,27.0,7.0
,,EURON,JAIME,26.0,7.0
,,HOUND,JORAH,26.0,7.0
,,BRIENNE,PODRICK,25.0,7.0
,,DICKON,RANDYLL,25.0,7.0
,,ELLARIA,YARA,25.0,7.0
,,JAIME,QYBURN,25.0,7.0
,,ARYA,LITTLEFINGER,24.0,7.0
,,CERSEI,JON,24.0,7.0
,,DICKON,JAIME,24.0,7.0
,,HARRAG,THEON,24.0,7.0
,,JORAH,TORMUND,24.0,7.0
,,THEON,YARA,24.0,7.0
,,JAIME,MOUNTAIN,23.0,7.0
,,SANSA,YOHN_ROYCE,23.0,7.0
,,ARYA,BRAN,21.0,7.0
,,BRAN,MEERA,21.0,7.0
,,BRAN,SAM,21.0,7.0
,,CERSEI,ELLARIA,21.0,7.0
,,ELLARIA,TYENE,21.0,7.0
,,JON,NED,21.0,7.0
,,MELISANDRE,VARYS,21.0,7.0
,,MISSANDEI,VARYS,21.0,7.0
,,DAENERYS,JAIME,20.0,7.0
,,GILLY,SAM,20.0,7.0
,,JON,LITTLEFINGER,20.0,7.0
,,ARYA,BRIENNE,19.0,7.0
,,BRAN,LITTLEFINGER,19.0,7.0
,,BRONN,TYRION,19.0,7.0
,,EURON,YARA,19.0,7.0
,,JORAH,THOROS,19.0,7.0
,,BERIC,JORAH,18.0,7.0
,,BRIENNE,HOUND,18.0,7.0
,,EURON,THEON,18.0,7.0
,,GENDRY,HOUND,18.0,7.0
,,GREY_WORM,TYRION,18.0,7.0
,,JON,VARYS,18.0,7.0
,,JON,NIGHT_KING,17.0,7.0
,,JORAH,TYRION,17.0,7.0
,,SANSA,MAESTER_WOLKAN,17.0,7.0
,,DAENERYS,OLENNA,16.0,7.0
,,JORAH,MARWYN,16.0,7.0
,,CERSEI,TYENE,15.0,7.0
,,CERSEI,TYWIN,15.0,7.0
,,GENDRY,TORMUND,15.0,7.0
,,BRIENNE,LITTLEFINGER,14.0,7.0
,,DAENERYS,RANDYLL,14.0,7.0
,,DAVOS,JORAH,14.0,7.0
,,GENDRY,THOROS,14.0,7.0
,,GREY_WORM,VARYS,14.0,7.0
,,MOUNTAIN,QYBURN,14.0,7.0
,,NED,SANSA,14.0,7.0
,,DAENERYS,GREY_WORM,13.0,7.0
,,DAENERYS,MELISANDRE,13.0,7.0
,,GENDRY,JORAH,13.0,7.0
,,DAVOS,THEON,12.0,7.0
,,JON,THOROS,12.0,7.0
,,PODRICK,TYRION,12.0,7.0
,,AERYS,DAENERYS,11.0,7.0
,,BERIC,GENDRY,11.0,7.0
,,BRONN,DICKON,11.0,7.0
,,LITTLEFINGER,MAESTER_WOLKAN,11.0,7.0
,,LITTLEFINGER,YOHN_ROYCE,11.0,7.0
,,LYANNA_MORMONT,ROBETT,11.0,7.0
,,THOROS,TORMUND,11.0,7.0
,,BRIENNE,JAIME,10.0,7.0
,,DAENERYS,DICKON,10.0,7.0
,,DAENERYS,NIGHT_KING,10.0,7.0
,,DAVOS,VARYS,10.0,7.0
,,MISSANDEI,THEON,10.0,7.0
,,MOUNTAIN,TYRION,10.0,7.0
,,THEON,TYRION,10.0,7.0
,,TYRION,TYWIN,10.0,7.0
,,ARYA,JON,9.0,7.0
,,BRIENNE,JON,9.0,7.0
,,CERSEI,SANSA,9.0,7.0
,,DAVOS,SANSA,9.0,7.0
,,EURON,MOUNTAIN,9.0,7.0
,,HOUND,TYRION,9.0,7.0
,,NYMERIA,OBARA,9.0,7.0
,,ARYA,NED,8.0,7.0
,,BERIC,NIGHT_KING,8.0,7.0
,,BRAN,JON,8.0,7.0
,,BRONN,DAENERYS,8.0,7.0
,,BRONN,PODRICK,8.0,7.0
,,BRONN,RANDYLL,8.0,7.0
,,ELLARIA,THEON,8.0,7.0
,,EURON,TYRION,8.0,7.0
,,JON,ROBETT,8.0,7.0
,,ROBETT,YOHN_ROYCE,8.0,7.0
,,BENJEN,JON,7.0,7.0
,,BRAN,LYANNA,7.0,7.0
,,BRAN,MAESTER_WOLKAN,7.0,7.0
,,CERSEI,JOFFREY,7.0,7.0
,,DAENERYS,EURON,7.0,7.0
,,DAENERYS,THEON,7.0,7.0
,,DAVOS,TORMUND,7.0,7.0
,,ELLARIA,TYRION,7.0,7.0
,,JORAH,MISSANDEI,7.0,7.0
,,JORAH,THEON,7.0,7.0
,,LYANNA,RHAEGAR,7.0,7.0
,,LYANNA_MORMONT,SANSA,7.0,7.0
,,OBARA,TYENE,7.0,7.0
,,PODRICK,SANSA,7.0,7.0
,,RANDYLL,TYRION,7.0,7.0
,,ROBETT,SANSA,7.0,7.0
,,ARYA,JOFFREY,6.0,7.0
,,ARYA,YOHN_ROYCE,6.0,7.0
,,BRIENNE,TORMUND,6.0,7.0
,,CERSEI,RANDYLL,6.0,7.0
,,DAENERYS,HOUND,6.0,7.0
,,ELLARIA,MOUNTAIN,6.0,7.0
,,ELLARIA,QYBURN,6.0,7.0
,,EURON,TYENE,6.0,7.0
,,GENDRY,ROBERT,6.0,7.0
,,GILLY,LITTLE_SAM,6.0,7.0
,,JAIME,JON,6.0,7.0
,,JOFFREY,SANSA,6.0,7.0
,,JON,LYANNA_MORMONT,6.0,7.0
,,JORAH,VARYS,6.0,7.0
,,LITTLE_SAM,SAM,6.0,7.0
,,LITTLEFINGER,ROBETT,6.0,7.0
,,LYANNA_MORMONT,YOHN_ROYCE,6.0,7.0
,,NIGHT_KING,TORMUND,6.0,7.0
,,THEON,VARYS,6.0,7.0
,,TYENE,YARA,6.0,7.0
,,AERYS,CERSEI,5.0,7.0
,,AERYS,JON,5.0,7.0
,,ALYS,NED_UMBER,5.0,7.0
,,ARYA,CATELYN,5.0,7.0
,,ARYA,CERSEI,5.0,7.0
,,ARYA,MAESTER_WOLKAN,5.0,7.0
,,ARYA,PODRICK,5.0,7.0
,,BRIENNE,BRONN,5.0,7.0
,,BRONN,CERSEI,5.0,7.0
,,CERSEI,NED,5.0,7.0
,,CERSEI,OLENNA,5.0,7.0
,,DAENERYS,TORMUND,5.0,7.0
,,DAVOS,HOUND,5.0,7.0
,,ELLARIA,EURON,5.0,7.0
,,EURON,JON,5.0,7.0
,,HOUND,MOUNTAIN,5.0,7.0
,,HOUND,NIGHT_KING,5.0,7.0
,,JOFFREY,NED,5.0,7.0
,,JOFFREY,TYWIN,5.0,7.0
,,JON,MAESTER_WOLKAN,5.0,7.0
,,JON,MOUNTAIN,5.0,7.0
,,JON,PODRICK,5.0,7.0
,,JON,YOHN_ROYCE,5.0,7.0
,,LITTLEFINGER,PODRICK,5.0,7.0
,,NED,ROBB,5.0,7.0
,,QYBURN,TYENE,5.0,7.0
,,AERYS,TYRION,4.0,7.0
,,ARYA,ROBETT,4.0,7.0
,,BERIC,DAENERYS,4.0,7.0
,,BRAN,EDDISON_TOLLETT,4.0,7.0
,,BRAN,NED,4.0,7.0
,,BRAN,RHAEGAR,4.0,7.0
,,BRIENNE,CERSEI,4.0,7.0
,,BRIENNE,DAVOS,4.0,7.0
,,BRIENNE,LYANNA_MORMONT,4.0,7.0
,,BRIENNE,ROBETT,4.0,7.0
,,BRIENNE,TYRION,4.0,7.0
,,BRIENNE,YOHN_ROYCE,4.0,7.0
,,CATELYN,LITTLEFINGER,4.0,7.0
,,CERSEI,DAVOS,4.0,7.0
,,CERSEI,HOUND,4.0,7.0
,,CERSEI,MYRCELLA,4.0,7.0
,,CERSEI,THEON,4.0,7.0
,,DAVOS,LITTLEFINGER,4.0,7.0
,,DAVOS,PODRICK,4.0,7.0
,,DICKON,TYRION,4.0,7.0
,,EDDISON_TOLLETT,MEERA,4.0,7.0
,,ELLARIA,OBARA,4.0,7.0
,,EURON,NYMERIA,4.0,7.0
,,EURON,OBARA,4.0,7.0
,,EURON,QYBURN,4.0,7.0
,,GENDRY,TYRION,4.0,7.0
,,GREY_WORM,THEON,4.0,7.0
,,HOUND,THEON,4.0,7.0
,,JAIME,TYWIN,4.0,7.0
,,JEOR,JON,4.0,7.0
,,JEOR,JORAH,4.0,7.0
,,JEOR,SAM,4.0,7.0
,,JOFFREY,TYRION,4.0,7.0
,,JON,LYANNA,4.0,7.0
,,JON,MELISANDRE,4.0,7.0
,,JON,NED_UMBER,4.0,7.0
,,JON,QYBURN,4.0,7.0
,,JORAH,NIGHT_KING,4.0,7.0
,,LITTLEFINGER,LYANNA_MORMONT,4.0,7.0
,,LITTLEFINGER,NED,4.0,7.0
,,LYANNA,NED,4.0,7.0
,,LYSA,SANSA,4.0,7.0
,,MAESTER_WOLKAN,YOHN_ROYCE,4.0,7.0
,,MELISANDRE,TYRION,4.0,7.0
,,MOUNTAIN,OBERYN,4.0,7.0
,,MOUNTAIN,TYENE,4.0,7.0
,,NYMERIA,TYENE,4.0,7.0
,,NYMERIA,YARA,4.0,7.0
,,OBARA,YARA,4.0,7.0
,,OLENNA,RANDYLL,4.0,7.0
,,OLENNA,TYRION,4.0,7.0
,,PODRICK,TORMUND,4.0,7.0
,,QYBURN,TYRION,4.0,7.0
,,ROBB,SANSA,4.0,7.0
,,AEGON,DAENERYS,3.0,7.0
,,AERYS,VARYS,3.0,7.0
,,ALYS,JON,3.0,7.0
,,ARYA,LYANNA_MORMONT,3.0,7.0
,,ARYA,ROBB,3.0,7.0
,,ARYA,ROBERT,3.0,7.0
,,BALERION,QYBURN,3.0,7.0
,,BERIC,DAVOS,3.0,7.0
,,BRAN,DAENERYS,3.0,7.0
,,BRAN,YOHN_ROYCE,3.0,7.0
,,BRIENNE,MOUNTAIN,3.0,7.0
,,BRIENNE,QYBURN,3.0,7.0
,,BRIENNE,THEON,3.0,7.0
,,BRONN,DAVOS,3.0,7.0
,,BRONN,HOUND,3.0,7.0
,,BRONN,JON,3.0,7.0
,,BRONN,VARYS,3.0,7.0
,,CATELYN,SANSA,3.0,7.0
,,CERSEI,OBERYN,3.0,7.0
,,DAENERYS,ELLARIA,3.0,7.0
,,DAENERYS,NED,3.0,7.0
,,DAENERYS,VISERYS,3.0,7.0
,,DAENERYS,YARA,3.0,7.0
,,DAVOS,EURON,3.0,7.0
,,DAVOS,JAIME,3.0,7.0
,,DAVOS,LYANNA_MORMONT,3.0,7.0
,,DAVOS,NIGHT_KING,3.0,7.0
,,DAVOS,ROBERT,3.0,7.0
,,ELLARIA,OLENNA,3.0,7.0
,,ELLARIA,VARYS,3.0,7.0
,,HARRAG,YARA,3.0,7.0
,,HOUND,JAIME,3.0,7.0
,,HOUND,PODRICK,3.0,7.0
,,HOUND,QYBURN,3.0,7.0
,,HOUND,VARYS,3.0,7.0
,,JAIME,JOFFREY,3.0,7.0
,,JAIME,TOMMEN,3.0,7.0
,,JOFFREY,OLENNA,3.0,7.0
,,JON,SAM,3.0,7.0
,,LITTLEFINGER,MEERA,3.0,7.0
,,LITTLEFINGER,TORMUND,3.0,7.0
,,MOUNTAIN,THEON,3.0,7.0
,,NED,ROBERT,3.0,7.0
,,RAMSAY,SANSA,3.0,7.0
,,ROBERT,VARYS,3.0,7.0
,,SANSA,TORMUND,3.0,7.0
,,SANSA,TYRION,3.0,7.0
,,THEON,TYENE,3.0,7.0
,,TYCHO,TYWIN,3.0,7.0
,,TYRION,YARA,3.0,7.0
,,AERYS,NED,2.0,7.0
,,AERYS,OLENNA,2.0,7.0
,,AERYS,SANSA,2.0,7.0
,,ARYA,WALDER,2.0,7.0
,,BALERION,CERSEI,2.0,7.0
,,BERIC,NED,2.0,7.0
,,BRAN,BRIENNE,2.0,7.0
,,BRAN,NIGHT_KING,2.0,7.0
,,BRAN,PODRICK,2.0,7.0
,,BRAN,TYRION,2.0,7.0
,,BRIENNE,EURON,2.0,7.0
,,BRIENNE,HOT_PIE,2.0,7.0
,,BRIENNE,JORAH,2.0,7.0
,,BRIENNE,QHONO,2.0,7.0
,,BRIENNE,VARYS,2.0,7.0
,,BRONN,GREY_WORM,2.0,7.0
,,BRONN,JORAH,2.0,7.0
,,BRONN,OLENNA,2.0,7.0
,,BRONN,THEON,2.0,7.0
,,CATELYN,TYRION,2.0,7.0
,,CERSEI,LITTLEFINGER,2.0,7.0
,,CERSEI,NIGHT_KING,2.0,7.0
,,CERSEI,ROBB,2.0,7.0
,,CERSEI,VARYS,2.0,7.0
,,CERSEI,YARA,2.0,7.0
,,DAENERYS,DROGO,2.0,7.0
,,DAENERYS,GENDRY,2.0,7.0
,,DAENERYS,LITTLEFINGER,2.0,7.0
,,DAENERYS,MOUNTAIN,2.0,7.0
,,DAENERYS,QYBURN,2.0,7.0
,,DAENERYS,ROBERT,2.0,7.0
,,DAENERYS,TYWIN,2.0,7.0
,,DAVOS,GREY_WORM,2.0,7.0
,,DAVOS,MOUNTAIN,2.0,7.0
,,DAVOS,QYBURN,2.0,7.0
,,DAVOS,ROBETT,2.0,7.0
,,DAVOS,YOHN_ROYCE,2.0,7.0
,,DICKON,OLENNA,2.0,7.0
,,DICKON,SAM,2.0,7.0
,,DROGO,JON,2.0,7.0
,,DROGO,JORAH,2.0,7.0
,,ELLARIA,GREY_WORM,2.0,7.0
,,ELLARIA,JAIME,2.0,7.0
,,ELLARIA,MISSANDEI,2.0,7.0
,,ELLARIA,NYMERIA,2.0,7.0
,,ELLARIA,OBERYN,2.0,7.0
,,EURON,HOUND,2.0,7.0
,,GENDRY,MELISANDRE,2.0,7.0
,,GREY_WORM,JAIME,2.0,7.0
,,GREY_WORM,JON,2.0,7.0
,,GREY_WORM,JORAH,2.0,7.0
,,GREY_WORM,MELISANDRE,2.0,7.0
,,GREY_WORM,OLENNA,2.0,7.0
,,GREY_WORM,YARA,2.0,7.0
,,HIGH_SEPTON,SAM,2.0,7.0
,,HOT_PIE,JON,2.0,7.0
,,HOUND,MISSANDEI,2.0,7.0
,,HOUND,QHONO,2.0,7.0
,,HOUND,WHITE_WALKER,2.0,7.0
,,HOWLAND,MEERA,2.0,7.0
,,JAIME,SANSA,2.0,7.0
,,JAIME,THEON,2.0,7.0
,,JAIME,TYENE,2.0,7.0
,,JEOR,TYRION,2.0,7.0
,,JOANNA,TYWIN,2.0,7.0
,,JOFFREY,ROBB,2.0,7.0
,,JOFFREY,ROBERT,2.0,7.0
,,JOFFREY,TOMMEN,2.0,7.0
,,JON,ROBB,2.0,7.0
,,JON,WHITE_WALKER,2.0,7.0
,,JON_ARRYN,LYSA,2.0,7.0
,,JON_ARRYN,SANSA,2.0,7.0
,,JORAH,PODRICK,2.0,7.0
,,JORAH,WHITE_WALKER,2.0,7.0
,,LYANNA_MORMONT,PODRICK,2.0,7.0
,,LYANNA_MORMONT,TORMUND,2.0,7.0
,,MARGAERY,OLENNA,2.0,7.0
,,MARWYN,MAESTER_WOLKAN,2.0,7.0
,,MARWYN,ROBERT,2.0,7.0
,,MARWYN,SHIREEN,2.0,7.0
,,MEERA,NED,2.0,7.0
,,MELISANDRE,MISSANDEI,2.0,7.0
,,MELISANDRE,THOROS,2.0,7.0
,,MISSANDEI,OLENNA,2.0,7.0
,,MISSANDEI,YARA,2.0,7.0
,,MOUNTAIN,MYRCELLA,2.0,7.0
,,MOUNTAIN,RANDYLL,2.0,7.0
,,MYRCELLA,OBERYN,2.0,7.0
,,NED,TYRION,2.0,7.0
,,NIGHT_KING,TYRION,2.0,7.0
,,NYMERIA,THEON,2.0,7.0
,,OBARA,THEON,2.0,7.0
,,OLENNA,THEON,2.0,7.0
,,OLENNA,VARYS,2.0,7.0
,,OLENNA,YARA,2.0,7.0
,,PODRICK,QHONO,2.0,7.0
,,PODRICK,ROBETT,2.0,7.0
,,PODRICK,THEON,2.0,7.0
,,PODRICK,VARYS,2.0,7.0
,,PODRICK,YOHN_ROYCE,2.0,7.0
,,QHONO,TYRION,2.0,7.0
,,QYBURN,RANDYLL,2.0,7.0
,,QYBURN,THEON,2.0,7.0
,,RHAEGAR,ROBERT,2.0,7.0
,,ROBB,ROBERT,2.0,7.0
,,ROBERT,SAM,2.0,7.0
,,ROBERT,SANSA,2.0,7.0
,,ROBETT,TORMUND,2.0,7.0
,,SAM,STANNIS,2.0,7.0
,,TORMUND,WHITE_WALKER,2.0,7.0
,,TORMUND,YOHN_ROYCE,2.0,7.0
,,VARYS,YARA,2.0,7.0
,,DAENERYS,JON,194.0,8.0
,,DAENERYS,TYRION,122.0,8.0
,,JAIME,TYRION,122.0,8.0
,,BRIENNE,JAIME,121.0,8.0
,,JON,TYRION,116.0,8.0
,,TYRION,VARYS,114.0,8.0
,,SANSA,TYRION,86.0,8.0
,,DAVOS,TYRION,72.0,8.0
,,DAENERYS,SANSA,71.0,8.0
,,ARYA,GENDRY,70.0,8.0
,,ARYA,JON,70.0,8.0
,,JON,SANSA,70.0,8.0
,,JON,SAM,66.0,8.0
,,ARYA,HOUND,63.0,8.0
,,BRAN,TYRION,55.0,8.0
,,ARYA,SANSA,52.0,8.0
,,DAENERYS,JORAH,51.0,8.0
,,GREY_WORM,JON,50.0,8.0
,,JON,TORMUND,50.0,8.0
,,JON,VARYS,49.0,8.0
,,DAVOS,JON,47.0,8.0
,,BRIENNE,TYRION,46.0,8.0
,,DAENERYS,VARYS,44.0,8.0
,,CERSEI,QYBURN,41.0,8.0
,,BRIENNE,TORMUND,40.0,8.0
,,BRONN,TYRION,40.0,8.0
,,CERSEI,EURON,40.0,8.0
,,GREY_WORM,TYRION,40.0,8.0
,,JAIME,TORMUND,38.0,8.0
,,DAENERYS,GREY_WORM,37.0,8.0
,,CERSEI,DAENERYS,36.0,8.0
,,BERIC,HOUND,34.0,8.0
,,BRIENNE,PODRICK,31.0,8.0
,,CERSEI,JAIME,31.0,8.0
,,BRAN,JON,30.0,8.0
,,SAM,TORMUND,30.0,8.0
,,BRAN,SANSA,28.0,8.0
,,JAIME,PODRICK,28.0,8.0
,,BRAN,THEON,27.0,8.0
,,DAVOS,GREY_WORM,27.0,8.0
,,GREY_WORM,MISSANDEI,27.0,8.0
,,HOUND,MOUNTAIN,27.0,8.0
,,CERSEI,TYRION,26.0,8.0
,,DAENERYS,SAM,26.0,8.0
,,GENDRY,HOUND,26.0,8.0
,,JORAH,SAM,26.0,8.0
